Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1% ,M4-1 - 10%,M5-1 - 10%,M6-1 - 100%,M7-1 - 100%,M0-2 - 3%,M1-2 - 3%,M2-2 - 1%,M3-2 - 1%,M4-2 - 6%,M5-2 - 6%,M6-2 - 8%,M7-2 - 8%
14.17883056,0.190106386,0.134104125,0.297193629,0.266192752,0.053785433,0.154454393,0.288859388,0.098320567,2.44605262,2.369723815,2.776355344,2.591927985,1.192811055,1.007219385,0.74968478,0.701100789
14.20664167,0.197937385,0.134719027,0.304531717,0.2771573,0.068161183,0.182611023,0.263780596,0.082128867,2.448589924,2.399431668,2.803251065,2.614471715,1.200570948,1.011530154,0.762352362,0.703022096
14.23443333,0.1974229,0.133353859,0.31108314,0.283566496,0.050080864,0.122906807,0.122601497,0.066394273,2.483402503,2.418647815,2.834934602,2.655454887,1.212631643,1.0211417,0.762266406,0.706591478
14.26222778,0.200757391,0.153203374,0.309852843,0.293143727,0.057808128,0.123425612,0.125084704,0.096371626,2.490421696,2.442453029,2.862053188,2.65714763,1.21781207,1.025096132,0.763677277,0.705681832
14.29003611,0.201751889,0.154343534,0.32512989,0.29183888,0.064738654,0.174108318,0.176921177,-0.005115869,2.531578978,2.470039698,2.899943936,2.69026963,1.232643505,1.0322764,0.768552996,0.718444601
14.31782778,0.206415048,0.140376789,0.317982694,0.296694512,0.064224222,0.187165537,0.178368632,0.016877397,2.565150062,2.493002937,2.920718578,2.710538579,1.235972376,1.039315722,0.77467137,0.718619929
14.34563333,0.205942396,0.152885509,0.314190913,0.290454086,0.067551937,0.154665598,0.083908989,0.025699789,2.574802347,2.526756559,2.957127415,2.743484488,1.243835623,1.042537765,0.772117022,0.72210319
14.37345,0.196669955,0.163332913,0.312258499,0.313987912,0.061529725,0.114533478,0.234073102,0.03301006,2.613577273,2.552825059,2.99485327,2.767289167,1.252638154,1.053980474,0.781423831,0.724966732
14.40125556,0.208371367,0.169589165,0.336939499,0.305741669,0.069307108,0.118525825,0.107219305,0.045476948,2.621886569,2.57519684,3.02083338,2.8039324,1.262479425,1.062364812,0.785157968,0.726974364
14.42906667,0.218046294,0.152033853,0.343603645,0.331485243,0.049922758,0.171921899,0.139664832,0.034215337,2.658078478,2.582500337,3.066076049,2.810415602,1.265696481,1.06191746,0.788768176,0.727379688
14.45686667,0.210187128,0.169120843,0.31566075,0.314880975,0.063573684,0.168394014,0.150866777,0.059954172,2.696211622,2.611883132,3.105183675,2.859744788,1.270501114,1.074347835,0.789836672,0.740082221
14.484675,0.216241133,0.151297089,0.329850839,0.30613511,0.060846315,0.181631709,0.096822226,0.002750126,2.72400076,2.639431367,3.109714223,2.876894456,1.283047462,1.07065443,0.795756363,0.739039131
14.51246667,0.220581972,0.163287339,0.329595192,0.320256005,0.061120631,0.175856187,0.059995455,0.081522036,2.745511987,2.673225226,3.148643551,2.915045423,1.293360504,1.086564436,0.797776478,0.744869648
14.54026944,0.221771536,0.178439789,0.326369738,0.325252167,0.04941527,0.161343543,0.045143424,0.032068921,2.782649927,2.715478601,3.202589036,2.928143729,1.307313373,1.09792721,0.81122646,0.746868192
14.56806667,0.223402836,0.183379638,0.326182109,0.337513074,0.043402075,0.159460965,0.150467246,0.030634184,2.812089929,2.725098989,3.23589626,2.968243973,1.316920009,1.110255083,0.807718147,0.750288678
14.59587778,0.224885131,0.188511068,0.343763562,0.334837001,0.039411339,0.158254695,0.092981325,0.086376798,2.841187274,2.748134438,3.294096522,2.980623237,1.320741175,1.107128415,0.817593767,0.755032066
14.62368056,0.229191987,0.173782243,0.365060485,0.330710512,0.066829321,0.200456285,0.131394255,0.058813382,2.883950799,2.791125244,3.305799897,3.019692449,1.329483915,1.117862167,0.813476623,0.764736178
14.65149167,0.233470989,0.175154018,0.347600593,0.343581327,0.04733412,0.153879021,0.06183851,0.020722591,2.890363661,2.836691389,3.348734705,3.05275374,1.345105483,1.12040491,0.823379328,0.764330467
14.67930278,0.234973638,0.193189024,0.349290603,0.346112555,0.059823876,0.19609895,0.064146941,0.039790352,2.917704801,2.853526621,3.350914329,3.07175028,1.365634016,1.130110611,0.821759964,0.771223694
14.70710556,0.230095764,0.193004998,0.348897542,0.350380015,0.06981499,0.209238241,0.123829451,0.00636792,2.960049653,2.891293882,3.414041134,3.109220362,1.357013055,1.135957078,0.836184273,0.776272553
14.73490833,0.227211656,0.189223719,0.355079803,0.347938222,0.070085077,0.163161292,0.120337241,-0.00275552,2.977758199,2.921789911,3.464993914,3.133637418,1.362515694,1.144330793,0.836917452,0.779204322
14.7627,0.235418912,0.205537362,0.364116569,0.356665098,0.076343924,0.18247394,0.164394623,0.00160774,3.024088973,2.949153571,3.480683637,3.179696948,1.369063224,1.151402495,0.835547871,0.779236593
14.7905,0.233445463,0.209187441,0.359926267,0.36938219,0.0388994,0.116812431,0.007172874,0.020388398,3.050354624,2.973065257,3.515640215,3.190804895,1.38883528,1.159157694,0.847248889,0.78730406
14.81830278,0.238952665,0.1971218,0.358684161,0.370242388,0.051351303,0.102980353,0.220411774,0.021465651,3.079443071,2.996607453,3.566874716,3.215177448,1.39737756,1.168470571,0.846096762,0.790393998
14.84609444,0.248525367,0.218362442,0.372092494,0.369941994,0.081676824,1.03E-01,0.133280074,0.014942949,3.144476077,3.022525458,3.590538882,3.259778459,1.416602966,1.175252452,0.850576137,0.793411982
14.87390556,0.247250437,0.213163359,0.3754013,0.374834856,0.083986432,0.164361194,0.18498541,0.030114676,3.157179686,3.053481534,3.633804561,3.305248002,1.421394172,1.180943791,0.855514348,0.799109186
14.90169444,0.249325032,0.20843465,0.374090908,0.380478542,0.03488587,0.117797453,0.229032201,0.012896979,3.161694443,3.108843632,3.67576207,3.329037622,1.425812692,1.193949003,0.85863073,0.80571768
14.9295,0.24645852,0.226195475,0.397978137,0.373718614,0.075051966,0.173908914,0.198124157,0.032391538,3.211141469,3.13866835,3.713332372,3.34482963,1.437187032,1.205137733,0.86734409,0.806455351
14.95731389,0.263111832,0.220876269,0.386906776,0.393328697,0.067069068,0.155736899,0.128489968,0.049000017,3.239048311,3.181122641,3.735359388,3.377082709,1.453748701,1.207302851,0.86940746,0.810393407
14.98511389,0.255501317,0.224692798,0.390622491,0.379405316,0.073804157,0.157931072,0.154672435,0.017014916,3.286107071,3.185244109,3.807258312,3.423904746,1.467881741,1.216696103,0.87511566,0.817973519
15.012925,0.251802263,0.232444384,0.39190631,0.396087126,0.055472403,0.098511814,0.118464065,0.021477573,3.311612908,3.252869516,3.838885805,3.434035401,1.467733767,1.223884758,0.879505858,0.822949697
15.04073333,0.261342715,0.230775469,0.402703522,0.392686695,0.06157726,0.161869242,0.196399952,0.084319601,3.368006405,3.262595057,3.872954386,3.479596506,1.476375735,1.228393358,0.881806755,0.819679065
15.06853056,0.269371673,0.235907,0.399755003,0.397989901,0.045386796,0.220873227,0.120972686,0.024519018,3.409333528,3.306759707,3.926652819,3.501001668,1.494512183,1.241351061,0.886026944,0.829753126
15.09634167,0.263786879,0.239448348,0.402822614,0.413935162,0.070790813,0.16096334,0.119389081,0.035808812,3.453177808,3.345649566,3.980591161,3.554016962,1.498338842,1.250824691,0.891700544,0.830518091
15.12413889,0.266472796,0.24397323,0.414529702,0.41600843,0.066907337,0.198582153,0.097006871,0.033752206,3.479470762,3.376239596,4.001934417,3.594935028,1.50702099,1.252037731,0.897406468,0.836158794
15.15194167,0.270971887,0.246911404,0.409203889,0.409997179,0.067142999,0.195301803,0.096044848,0.063064929,3.507430037,3.434852225,4.042117255,3.605305941,1.533287127,1.263966258,0.901334954,0.843169132
15.17973056,0.274578939,0.241534818,0.421649092,0.420888528,0.050763301,0.159440088,0.109457506,0.085653433,3.557987614,3.45763561,4.110333082,3.678095968,1.534428607,1.275406626,0.910414482,0.844954039
15.20753611,0.279426057,0.254111509,0.535829304,0.418851847,0.067986834,0.212784114,0.097631221,0.010630523,3.57620919,3.473019298,4.161351727,3.682136804,1.551030408,1.281773011,0.909611754,0.849934124
15.23534444,0.280092661,0.25854444,0.418849691,0.44086403,0.054003303,0.197981002,0.141734015,0.066299273,3.616037123,3.512344581,4.195914111,3.720198204,1.557966435,1.297062609,0.912047489,0.854279179
15.26313611,0.285171243,0.263152565,0.426461062,0.433057132,0.055237749,0.189863929,0.182025962,0.067630911,3.671222408,3.55292133,4.247888214,3.762289663,1.568518201,1.298479618,0.921915183,0.857832346
15.29094167,0.286527006,0.269494965,0.432616486,0.452471871,0.042449224,0.185385349,0.101157831,0.065338149,3.707196324,3.580681452,4.297367422,3.789041642,1.581915653,1.312979953,0.926115054,0.865729371
15.31875,0.285337729,0.263404515,0.42710965,0.453571611,0.053508227,0.182086997,0.085546258,-0.002187609,3.720294354,3.642689628,4.288675176,3.831787679,1.583756449,1.318341807,0.925339159,0.865185759
15.34655833,0.293355822,0.277774722,0.440558154,0.451816107,0.055796907,0.177811112,0.087941248,0.00497063,3.762555984,3.672361981,4.332990326,3.86949835,1.602287694,1.325692051,0.934601446,0.871543766
15.37436111,0.293015114,0.280341586,0.434333529,0.453953927,0.036132695,0.160738934,0.104411874,0.019906189,3.836966726,3.70466457,4.378235161,3.898792947,1.606964604,1.329982783,0.94016997,0.875642104
15.402175,0.294998604,0.2759853,0.447664311,0.457837948,0.066676054,0.150471526,0.041463615,0.02075262,3.848946534,3.746830311,4.451132896,3.913224785,1.620803435,1.335778289,0.94680423,0.881928426
15.429975,0.30184695,0.280984875,0.472373246,0.469527394,0.069488899,0.198310502,0.130866025,0.025672508,3.900615225,3.779070362,4.490130515,3.968436757,1.643058009,1.344554834,0.947120195,0.891444943
15.45778333,0.303860667,0.290007189,0.457972089,0.470011453,0.054450278,0.153266503,0.286074205,0.013076323,3.950438231,3.808736345,4.512444585,4.011784159,1.654340717,1.347743912,0.954233418,0.889793275
15.48558889,0.308829296,0.295620991,0.459171303,0.485679711,0.07991313,0.186817055,0.067415402,0.070652174,4.002019236,3.852882446,4.563289534,4.040345508,1.662580965,1.364398067,0.960783053,0.895640079
15.51339167,0.310238275,0.297879376,0.497901888,0.490426899,0.089996369,0.19775341,0.090024389,0.025326299,4.034301559,3.877141803,4.615976936,4.096969228,1.674827748,1.378165858,0.964860905,0.901872982
15.54117778,0.306155253,0.294783383,0.590518502,0.495156298,0.062811739,0.161679731,0.092610551,0.007570323,4.064402004,3.951069935,4.618225105,4.144217474,1.684121505,1.386243913,0.96840707,0.901719888
15.56897222,0.323828936,0.301115834,0.466538946,0.481461543,0.065989172,0.137906034,0.079810833,0.040671456,4.088925539,3.986456442,4.711184632,4.130848906,1.698330103,1.394665277,0.973659518,0.908833869
15.59678333,0.323045873,0.306302345,0.465051609,0.493030703,0.061487151,0.178628799,0.080432491,0.013201971,4.156827054,4.007395659,4.716715339,4.193157049,1.715495767,1.398863375,0.976440158,0.913784104
15.624575,0.31971653,0.309724812,0.469388631,0.515588146,0.05447782,0.169057558,0.113573439,0.079071786,4.179601472,4.059945364,4.742264954,4.219271512,1.727461005,1.402391785,0.981390573,0.913638982
15.652375,0.329636609,0.314445158,0.488122859,0.509595218,0.047244583,0.193696694,0.137779718,0.079618903,4.214440638,4.082041448,4.771076873,4.276786182,1.733472975,1.413672977,0.990869891,0.921356723
15.68016667,0.329866286,0.32071209,0.481270415,0.510786351,0.134121402,0.162952572,0.119137946,0.046926295,4.251832273,4.127079475,4.809293998,4.351917136,1.75218707,1.435643602,0.999037856,0.924365537
15.70795833,0.337682438,0.323075573,0.505081468,0.520274753,0.041643552,0.15156964,0.123363517,0.053652512,4.291914605,4.165320762,4.872844422,4.358683353,1.773072771,1.44538665,0.998776157,0.928775065
15.73575556,0.332878808,0.320419238,0.492573952,0.530976233,0.120776135,0.192623097,0.134995078,0.076440246,4.356696936,4.212828702,4.894430729,4.410292462,1.775251313,1.445394124,1.008344065,0.933752726
15.76356667,0.343392978,0.333332166,0.50269062,0.537916696,0.09890549,0.178495045,0.089285583,0.058941435,4.365991317,4.289608739,4.96438297,4.433201981,1.79491127,1.453508659,1.009755562,0.942361083
15.79136944,0.348043776,0.341932211,0.506000008,0.545550364,0.10414864,0.159297876,0.087988011,0.060526669,4.4109359,4.303380692,5.016859798,4.465837712,1.796650146,1.47494457,1.015914617,0.947823456
15.81915556,0.351975602,0.346697231,0.517606059,0.551228668,0.112949835,0.127717529,0.087080277,0.118980435,4.488818882,4.365237598,5.057199687,4.530781004,1.822741983,1.487761341,1.019150476,0.946632783
15.84695556,0.35148455,0.350015294,0.520159464,0.552497495,0.067159022,0.160537136,0.145710313,0.054631734,4.519053004,4.409682357,5.102087864,4.573186915,1.830654199,1.487258108,1.022834104,0.953839257
15.87475833,0.350929392,0.345615649,0.516348239,0.565602826,0.081339311,0.141679368,0.108945789,0.05544175,4.572675673,4.407022258,5.133715747,4.624204479,1.845417829,1.490672793,1.034436684,0.95574256
15.90256111,0.352281177,0.355470898,0.525359457,0.561090132,0.080195683,0.165238891,0.103716877,0.064170253,4.583180638,4.467732758,5.180266814,4.687651039,1.85532183,1.497473589,1.035777746,0.961093226
15.93035556,0.358959489,0.359203836,0.522758138,0.571278699,0.077152378,0.153292784,0.087430006,0.023998953,4.669804308,4.539002289,5.235419002,4.668876634,1.877373917,1.515598911,1.041776931,0.963989629
15.95816389,0.362852718,0.36218023,0.525074207,0.571872556,0.065614339,0.160333267,0.098737815,0.028867287,4.698855928,4.569092824,5.280839277,4.742308884,1.887987297,1.523448934,1.053676096,0.97186849
15.985975,0.373468221,0.365482687,0.539282274,0.577021266,0.075645567,0.171830737,0.122287711,0.006623716,4.770539517,4.616436713,5.366714611,4.776086403,1.899582922,1.54741437,1.05401699,0.975227643
16.01376111,0.376245969,0.375571823,0.541008443,0.588941958,0.073301078,0.152924521,0.125077542,0.050988232,4.803498711,4.662291784,5.419373757,4.796005846,1.931961925,1.55015106,1.062692427,0.977195226
16.04156944,0.37945474,0.378819314,0.548297037,0.590213205,0.093078756,0.147692251,0.088219965,0.04672427,4.839874586,4.688473928,5.452310196,4.877926791,1.93540977,1.56118911,1.063200492,0.987369656
16.06938056,0.384071036,0.381497598,0.557202711,0.595446229,0.066543227,0.136491567,0.109044717,0.09957698,4.874461499,4.763722596,5.507504114,4.865947345,1.952282811,1.571567402,1.067011482,0.991364861
16.09718333,0.386443676,0.384988496,0.553102099,0.604408573,0.124152571,0.16455234,0.108876717,0.060971053,4.935294074,4.800978562,5.511577301,4.91120339,1.963712507,1.587178826,1.073862272,0.996461206
16.12498889,0.38913151,0.392960422,0.560773305,0.60785898,0.104621335,0.153744627,0.094791549,0.030719311,4.998313044,4.82625732,5.590270502,4.982843501,1.985508366,1.595942607,1.079942033,1.004982211
16.15279167,0.391217853,0.391336777,0.624959961,0.614039629,0.071531697,0.184147048,0.112943396,0.013633703,5.022436409,4.878228729,5.608057113,5.018092694,2.002003886,1.609013951,1.084835519,1.008743592
16.18058889,0.399592773,0.403395038,0.63015766,0.623598334,0.100126226,0.168262659,0.104401169,0.073288113,5.068991273,4.931220682,5.671856267,5.060621277,2.015224316,1.615019657,1.095725165,1.012995297
16.20839444,0.403670225,0.399572015,0.664009513,0.630037552,0.089401743,0.173053055,0.1029199,0.034183871,5.099629099,4.968751957,5.676623642,5.117831203,2.045747373,1.631835737,1.097312618,1.015481649
16.23619722,0.406599044,0.407406331,0.573105055,0.635506771,0.113457382,0.18932118,0.103340097,0.001735541,5.168549888,5.014200873,5.771504713,5.128033702,2.037950201,1.634839621,1.104344963,1.019995285
16.26398333,0.409537848,0.409388985,0.577672724,0.632845501,0.087034183,0.170703188,0.126318091,0.053474313,5.195015753,5.060600915,5.800714726,5.180206868,2.055973597,1.649757535,1.103569467,1.024786558
16.291775,0.411824963,0.419518338,0.586196484,0.643732428,0.097237123,0.170547929,0.079525463,0.034080008,5.249164384,5.104606216,5.860427979,5.226745609,2.07053319,1.662812182,1.116074402,1.028472966
16.31956389,0.417619741,0.418774009,0.591690434,0.656205168,0.088129883,0.179833573,0.113916606,0.082905116,5.30468854,5.172580807,5.901479961,5.263341543,2.100001043,1.66584378,1.121216394,1.033524356
16.34736944,0.415241806,0.427983865,0.700013798,0.65542239,0.09643479,0.16829819,0.094904887,0.025541772,5.352494022,5.207444947,5.921939277,5.311465508,2.119517403,1.684503606,1.126489527,1.043995035
16.37516667,0.424150038,0.431244145,0.600722972,0.67306305,0.103002316,0.155148651,0.11207363,0.053984217,5.407997117,5.275163902,5.985378102,5.373112672,2.118276105,1.699051153,1.130661071,1.04716823
16.402975,0.424244667,0.434208631,0.609998146,0.673068856,0.093462314,0.154859405,0.102665695,0.143569447,5.447370565,5.3200933,5.995886071,5.388384824,2.156278838,1.704599348,1.140811316,1.05391011
16.43078333,0.428847025,0.444649477,0.62546475,0.675562379,0.133135616,0.175359751,0.080740623,0.074422818,5.530035834,5.353612669,6.094898817,5.464287569,2.161110332,1.720816051,1.147232463,1.053541352
16.45858889,0.437356349,0.445113084,0.627029397,0.686644955,0.052889195,0.170205932,0.081801225,0.091203482,5.554391874,5.387487851,6.151657269,5.476564226,2.184860233,1.734233085,1.150706956,1.063691554
16.4864,0.443450092,0.453863669,0.631192425,0.694208026,0.092421766,0.151128612,0.063127291,0.086426986,5.597678156,5.466244545,6.198044507,5.522017395,2.208828154,1.731424304,1.153828334,1.062255093
16.51419167,0.445806241,0.457089325,0.634004203,0.702687164,0.090633836,0.179031641,0.144542834,0.035025,5.622829085,5.470656282,6.215634199,5.603240152,2.213542925,1.756973113,1.166729245,1.069285995
16.542,0.450345199,0.466478542,0.629710424,0.709597974,0.101317,0.190735317,0.053174522,0.051192652,5.678510985,5.515845199,6.299815079,5.594502588,2.227652296,1.772553852,1.171245682,1.078529575
16.56980556,0.454729753,0.464785739,0.661529542,0.711805281,0.133407938,0.177804477,0.118361634,0.047929646,5.747307691,5.557299122,6.3935899,5.664983976,2.256670531,1.781548812,1.172668599,1.08444259
